rating;rating_count;age;year;review_count;pages_count;price;name;author;link;text_reviews
3.6;5;16;2019;2;256 стр.;499.0;Программируем с PyTorch. Создание приложений глубокого обучения (pdf + epub);Ян Пойнтер;https://www.litres.ru/book/yan-poynter-27650377/programmiruem-s-pytorch-sozdanie-prilozheniy-glubokog-64082211/;['Книга хорошая, темы разобраны правильные, есть дополнительные материалы. Однако, издательство Питер как всегда – переводчик видимо незнаком с терминологией, поэтому вещи типа «долгая краткосрочная память» в порядке вещей. Плюс, весь код поломан – идёт обращение не к тем объектам, табуляция кода неверная (А в python это самая главная вещь), при этом на GitHub, куда нас отсылает автор, с кодом всё в порядке. В общем, если есть хоть какое-то знание английского, читайте в оригинале, тем более всего 250 страниц. Ну а издательству позор', 'Отличная книга: историческая справка, примеры кода, всё объяснено, задето много разных тем, но при этом на достаточно не глубоком уровне. Как введение в нейронные сети и PyTorch – однозначно, да.']
3.7;98;0;2013;9;484 стр.;890.0;Python и анализ данных;Уэс Маккинни;https://www.litres.ru/book/ues-makkinni-10688670/python-i-analiz-dannyh-22805830/;['Замечательная книга. ', 'Но ужасный формат предоставления – не работает навигация по книге, поиск по слову. ', 'Если это не пугает – рекомендую. Пожалуйста, доработайте формат предоставления информации в книге.', 'Книга хорошая, но вот формат в котором она продается не удобный. После оплаты предоставляется возможность чтения через браузер – не поиском не воспользоваться, не код скопировать, плюс содержание не интерактивное, постоянно приходится работать колесиком мыши. Жалею о потраченных деньгах!!!', 'Книга хорошая, автор крут, но кто-то (не знаю кто, издатели или представители автора) совсем оборзел. За такие деньги никакого документа, отвязанного от навязчивого и зверски неудобного браузера ЛитРеса (невозможно даже масштабирование текста, а у меня плохое зрение). И по ссылкам учебные материалы найти не удалось, сайты мёртвые. (((', 'Книга хорошая. Подробно описывает основные возможности библиотек , используемых для анализа данных. Требует хотя бы минимального уровня владения языком Python. Несколько лет назад купил оригинальное издание на английском. Теперь купил переводное издание. Перевод нормальный', 'Замечательная книга. Очень помогла разобраться с основами анализа данных на python. Думаю, что для многих людей, желающих заняться машинным обучением и анализом данных, эта книга подойдет как нельзя лучше.']
5.0;1;0;2021;0;427 стр.;549.0;Хороший код, плохой код. Паттерны и антипаттерны мастерства;Том Лонг;https://www.litres.ru/book/tom-long/horoshiy-kod-plohoy-kod-patterny-i-antipatterny-masterstva-70297336/;[]
4.1;30;0;2013;5;384 стр.;519.0;Программирование на языке Lua;Роберту Иерузалимски;https://www.litres.ru/book/robertu-ieruzalimski/programmirovanie-na-yazyke-lua-9998731/;['Книга то хорошая, но почему я не могу взять pdf файл? Почему открывается на компьютере только в браузере? Читать так тяжело, пометок в тексте нельзя поставить, и поиск не работает по тексту. Зря только деньги заплатил.', 'Замечательная книга. Особенно радует, когда автором книги является соавтор данного языка программирования. Как говориться, обучение из первых уст. А это дорого стоит.', 'Книга порадовала. Всё чётко по существу. Не для обучения программированию вообще, а для программированию на LUA. Если имеете навыки программирования и хотите освоить доп. язык – рекомендую.', 'Сама книга хорошая но читалка онлайн убогая, а скачать невозможно. Не рекомендую к покупке на данном сайте. Лучше уж печатный вариант заказать', 'Книга отличная, но да раньше можно было скачать отдельный PDF. В последнее время возможность скачивания книг вы урезали, очень жаль.', 'trufo, найдите меня по нику. Помогу.']
4.1;128;12;2017;25;210 стр.;299.0;#Сам себе программист. Как научиться программировать и устроиться в Ebay;Кори Альтхофф;https://www.litres.ru/book/kori-althoff/sam-sebe-programmist-kak-nauchitsya-programmirovat-i-ustroits-33397888/;['Отличная книга чтобы начать программировать, для начинающих, которые обучаются самостоятельно с помощью книг и интернета. В этой книге вы узнаете об основах программирования на python, а затем углубитесь в более продвинутые темы. Думаю, вы не пожалеете о покупке этой книги.', 'Местами корявый перевод. Отступы в коде не везде соблюдены.', '', 'Некоторые задачи переведены так, что вы будете долго ломать себе голову, пока не глянете в ответы и не поймете, что что-то не так св условием, а не вами. ', '', 'В целом хорошая книга, со скидкой так вообще супер по соотношению цена/качество. Но в любом случае готовьтесь к тому, что вам придется еще много чего сделать после этой книги.', 'Прочёл замечательную книгу Кори Альтхоффа о том, как стать программистом. Помимо элементарного введения в язык Python это издание очень выгодно отличает почти пошаговый план обучения и освоения навыкам программирования из реальной жизни. Автор не только называет ключевые действия для освоения этой нужной и интересной профессии, но даёт конкретные советы и рекомендации, как это лучше сделать. Любопытно, что книга основана на реальном опыте, позволившем автору получить настоящую работу по IT-специальности. При этом книга написана очень легко и живо.', 'Очень рекомендую к прочтению.', 'Читал эту книгу на английском, а в русский перевод лазил если было совсем не понятно.', 'Сама книга (оригинал на английском) отличная, а вот русский перевод не понравился.', 'Переводчик зачем-то меняет местами порядок изложения внутри глав, добавляет своё (примеры кода, упражнения, дополнительные функции, которые не освещаются в оригинале). Вроде бы полезно, но не совсем понятно зачем. Перевод – это перевод, а не отсебятина.', 'В дополнительных упражнениях, которых нет в оригинале, много ошибок. Условия задач поставлены размыто, из-за чего непонятно, что именно от тебя требуется.', 'Для выполнения некоторых упражнений требуется знать материал, который в главе вообще не разобран(!). Узнать об этом можно только если заглянуть в ответы.', 'Тем не менее книга хорошая, даже при таком не самом удачном переводе.', 'Но всё же лучше читать оригинал, периодически заглядывая в русскую версию для дополнений.', 'Оценка 4, исходя из качества перевода. Оригиналу 5.', 'Читаю восторженные отзывы о книге и удивляюсь. На каких новичков она рассчитана? Написано настолько сложно, что мозг просто закипает. Будучи нулем в программировании я итак непросто усваиваю массу терминов, синтаксис, функции и так далее, так еще и предложения построены невыносимо для чтения. Может мой мозг абсолютно не заточен под программирование, но… Просто зацените эту цитату: «Левая часть инструкции сверху определяет функцию, f, принимающую один параметр, x. Правая часть – определение функции, которое использует переданный параметр (x), чтобы произвести вычисление и вернуть результат (вывод).» Прямо академическое чтиво, но уж точно не для профанов в программировании((((']
5.0;11;0;2021;4;491 стр.;250.0;Сборник лабораторных работ для студентов учебных заведений, изучающих программирование в системе 1С:Предприятие 8 (1С:Enterprise 8) (+ epub);Павел Чистов;https://www.litres.ru/book/alina-malginova/sbornik-laboratornyh-rabot-dlya-studentov-uchebnyh-zaveden-63799417/;['Замечательная книга для начинающих. Очень радует использование последних версий программы 1С в качестве примеров. Не первую публикацию авторов читаю и все заслуживают большого уважения.', 'Очень хорошая книга для практики программирование в 1С, особенно для начинающих. Рекомендую всем начинающим программистам.', 'Очень хороший сборник лабораторных работ для студентов и начинающих разработчиков 1С. Огромная благодарность авторам за проделанный труд', 'Отличное наглядное и последовательное пособие для начинающего разработчика 1С!!! ', 'Спасибо ЛитРесу за предоставленную возможность прочитать!']
0.0;0;0;2023;0;685 стр.;549.0;Расширения ядра Linux: драйверы и модули;Олег Цилюрик;https://www.litres.ru/book/oleg-cilurik/rasshireniya-yadra-linux-drayvery-i-moduli-70297339/;[]
3.9;16;16;2022;4;448 стр.;799.0;Unity в действии. Мультиплатформенная разработка на C# (pdf + epub);Джозеф Хокинг;https://www.litres.ru/book/dzhozef-hoking/unity-v-deystvii-multiplatformennaya-razrabotka-na-c-42225637/;['Книга для начинающих программистов на Unity, книга неплохая. Недостатки есть, опечатки не всегда корректный перевод не всегда очевидные вещи, в общем все как обычно для переводной книги. Знание С# необходимо еще более необходимо знание построения алгоритмов. ', 'Если опыта 0, лучше присмотреть другую книгу. Толком никаких объяснений. Куски кода приведенные в книге непонятно куда «пихать». Уже на стадии кода генерирующего врагов, стала вылетать ошибка в игре, а о ней в книге ничего не написано. Скрипт генерации огнешаров – непонятно куда дописывать и при переносе в функцию Update() выдает вагон ошибок компиляции', 'Книга для начинающих разработчиков Unity – хорошая, почти отличная! В ней есть опечатки и немного неверный перевод. В принципе для меня это единственные минусы. Книга объясняет базовую работу с движком, в 3D и 2D. Для старта очень даже ничего, но советую читать в оригинале.', 'Купил книгу в печатном виде. Я только нервы сорвал( ничего не получилось, много воды, а где то наоборот не достаточно объяснений. Не советую покупать эту книгу.']
5.0;2;0;2018;0;438 стр.;990.0;Введение в рекурсивное программирование;Мануэль Рубио-Санчес;https://www.litres.ru/book/manuel-rubio-sanches/vvedenie-v-rekursivnoe-programmirovanie-43643419/;[]
4.3;3;0;2017;1;524 стр.;790.0;Akka в действии;Раймонд Рёстенбург;https://www.litres.ru/book/raymond-restenburg-21050895/akka-v-deystvii-48411239/;['Отличная книга! Полностью раскрываются основы акторной системы. Единственный минус, что версия классическая, в отличие от новой – типизированной']
4.7;29;12;2023;1;;174.5;Нейросети начало;Джейд Картер;https://www.litres.ru/audiobook/dzheyd-karter/neyroseti-nachalo-69246082/;['Книга полезна, хоть и много кода для аудио версии. Всегда можно вернуться к электронной версии и взять код. Для начала понимания нейронных сетей самое то.']
4.4;5;12;2023;0;450 стр.;239.0;Автоматизация рутины в Excel VBA. Лайфхаки для облегчения скучных рабочих задач;Виктор Николаевич Шитов;https://www.litres.ru/book/viktor-shitov/avtomatizaciya-rutiny-v-excel-vba-layfhaki-dlya-oblegcheniya-69230242/;[]
4.4;10;0;2020;5;347 стр.;520.0;JavaScript. 20 уроков для начинающих;Владимир Дронов;https://www.litres.ru/book/vladimir-dronov/javascript-20-urokov-dlya-nachinauschih-66338206/;['Недавно закончил изучать эту книгу. Могу сказать что она неплоха . В ней дается много практических заданий - практически после каждого параграфа идет упражнение.  В конце каждой главы идут самостоятельные задания , которые позволяют проверить полученные знания.  Мне удалось изучить эту книгу менее или около полугода , но уже на середине книги я создал свое первое веб приложение. ', 'Рекомендую к прочтению .', 'Владимир Дронов – автор такой «мини библиотеки» для начинающего программиста, которым я и являюсь. Я купил уже одну его книгу «HTML и CSS. 25 уроков для начинающих» и остался очень доволен. Наверное, это лучшее вложение в моей жизни. :) Как всегда, ежемесячно покупаю по 4 книги по абонементу (4-я – бесплатно!). Теперь о книге. Автор с первых строк берет быка за рога. Ни воды, ни лирики, в общем – ни одного лишнего слова. А лишние, не информационные слова – это наше время. Из множества книг выбрал эту для себя и нисколько не жалею. Рекомендую.', 'Для изучения JavaScript по данной книге нужно знать только HTML и CSS. Даны упражнения с подробным разбором, в результате выполнения которых всё отлично запоминается.', 'Понравилась книга автора про html, думал, что и в этой книге автор применит аналогичный подход. Но этого не произошло почему-то. Изложение краткое, сумбурное, теории много, закрепления непропорционально мало, самостоятельные упражнения новичку со средними способностями выполнить порой нереально.', 'Весьма хорошая и толковая книга от известно автора и программиста с многолетним стажем. Отличная книга от известного автора. В настоящее время веб-приложения очень актуальны. Все по полочкам разложено, как надо. Для новичка самое то. Автор молодец!']
3.9;18;0;2019;4;765 стр.;449.0;Основы Java;Николай Прохоренок;https://www.litres.ru/book/n-prohorenok/osnovy-java-39288481/;['Материал очень хорошо изложен. Весьма достойная книга по Java. Местами встречается излишнее описание методов и пр., что можно посмотреть и в java doc и отсутсвует вывод работы классов(он присутствует в комментариях, но не всегда). Книга позволяет запоминать и делать выводы, что хорошо сказывается на усвоении материала. Отлично подойдёт для новичков(джуниуров) и тех «кто знал, но забыл».', 'mikluchomaklay3, ахахаххаах лол я скачал эту книгу бесплатно и экономил 400рубл', 'Всем привет! Как по мне эта книга просто отличная находка для новичков которые хотят изучить основы Java, в ней очень понятно расписано абсолютно ВСЁ что нужно знать новичку. При необходимости её можно использовать как справочник) Всем кто хочет начать изучать Java советую начать именно с этой книги!', 'я его купил в этой программе чтобы читать было удобно , но pdf формат здесь не настроен это дико напрягает неудобно читать , читаешь все летает листнул или задел экран теряется страница уходит на середину это вообще бесить как так можно , за такие купил чтобы разочароваться.', 'Shumkarbek Rahmanov, чел я скачал это бесплатно', 'Изучил достаточное количество книг по Джаве для начинающих (Head First, Полное руководство Шилтда, Эффективное программирование Блоха) и с уверенностью могу сказать, что именно эта книга по-настоящему может открыть глаза на мир программирования для новичка. Однозначно рекомендую к прочтению, если вы новичок или пришли с другого языка']
3.9;78;12;2017;16;369 стр.;419.0;Программирование на C++ в примерах и задачах;Алексей Васильев;https://www.litres.ru/book/aleksey-nikolaevich-vasilev/programmirovanie-na-c-v-primerah-i-zadachah-22054458/;"['Я купил эту книгу в бумажном виде, прочитав страниц 100 в моей голове ровно ничего не произошло (это не значит что у меня там пусто). В книге объясняется все плохо!!! Никаких внятных объяснений, в названии говорится что там есть примеры там их нет. В книге все написано в сложных формулировках и туманно то есть не понятно. Такая книга кроме головной боли ничего не принесёт. Худшее для начинающих. И задания которые даются в конце параграфа, давать новичку задания когда он еще даже основ не знает, боже как тупо.', 'MYKYTA SLIUSAREV, Ваше негодования ни к чему! Скорее всего у вас нету мозгов, чтобы понимать материал. Книга прекрасная и в ней ""Примеры"" - это листинги и шаблоны. А слова ""Худшее для новичков"" в полной мере не походит. Здесь нужно вникать в текст, там всё расписано. В том числе, как и какая команда работает.', 'Отличная книга для тех, кто реально хочет научиться. И я не согласен с нытьем других комментаторов. Все хорошо объясняется, но не стоит думать, что на одной книге вы превратитесь в в гения программиста.', 'К сожалению данного автора советовать не могу. Всё дано одной кучей, чувство такое что тебя за час хотят научить программировать на с++ и дают за этот час все от базы до ООП. Написано легко, объясняется все понятным языком но информация подаётся вся и сразу что наврятли уложиться в голове новичка не знакомого с программированием.', 'Кратко: книга не про программирование на C++, а про решение математических задач.', 'Не кратко: Книга произвела на меня впечатление того, что она не учит программированию на C++, а учит решать математические задачи с использованием данного языка программирования и всё бы ничего, но проблема заключается в том, что автор не объясняет эти самые математические задачи.', 'Например,', '«По определению биномиальные коэффициенты вычисляются как *формула*, где использовано обозначение для факториала числа *формула*. Несложно заметить, что *формула* = *формула*, а также *формула*, *формула*, *формула* и так далее. Мы в программе воспользуемся рекуррентным соотношением *формула*.»', 'Ни одна из формул не объяснена, непонятно по какой причине C от n до k равняется C от n до n-k, непонятно по какой причине C от n до 0 равняется 1, C от n до 1 равняется 1 и как C от n до 2 равняется (n*(n-1))/2, непонятно откуда взялось рекуррентное соотношение. Прикрепил бы ссылки на источники, которые доказывают выше перечисленные формулы и откуда они вообще взялись. Понимаю, что для людей, которые посвятили свою жизнь математике моя претензия, что какая-то из формул для меня не совсем очевидна, покажется глупой, но как по мне давать такой материал в ПЕРВОЙ главе является не самом удачным решением.', '', 'Советую книгу Васильев А Н самоучитель С++ с задачами и примерами издательства НиТ. Иногда я её до сих пор открываю, чтобы потренировать мозги.']"
5.0;1;16;2022;1;272 стр.;499.0;Основы Python для Data Science (pdf + epub);Кеннеди Берман;https://www.litres.ru/book/kennedi-berman/osnovy-python-dlya-data-science-pdf-epub-69154048/;['Книга подойдет тем, кто уже имеет опыт в программировании (на любом языке). Примеры хорошо разжеваны и прокомментированы. Большой плюс - книга написана инженером-пограммистом, так что вы не увидите тут ошибок, типичных для ситуации когда концепции из области программирования пытается объяснить аналитик-прикладник. ', 'Местами изложение суховато (глава про функциональное программирование) но материал все равно понятен и изложен без лишних (для начинающего в теме читателя) подробностей.']
4.4;31;12;2014;8;393 стр. 140 иллюстраций;755.0;Пользовательские истории. Искусство гибкой разработки ПО;Джефф Паттон;https://www.litres.ru/book/dzheff-patton/polzovatelskie-istorii-iskusstvo-gibkoy-razrabotki-po-24396028/;['За книгу 5 баллов, за перевод 1 балл. Некоторые обороты просто ужасны и не адаптированы на русский язык. Переведено как будто дословно в том порядке в каком написаны английские слова. Разве так можно???', 'Дмитрий Куликов, раз вы так экспертно об этот заявляете – читайте в оригинале, какие проблемы?', 'Занимаюсь проектирование программного обеспечения и информационных систем более 10 лет. Могу с уверенностью сказать, что книга очень хорошая. В книге хорошо описана концепция пользовательских историй в контексте разработки ПО (зачем они нужно и что дают?). При этом в книге множество конкретных примеров и практических рекомендаций для применения. Книга будет очень полезна для начинающих аналитиков, менеджеров продукта и в целом всем участникам проектов по разработке ПО. Пользовательские истории это общий знаменатель для всех участников проектных команд.', 'отличная книга с детальным пояснением того, что дают карты историй, как их применять на практике. приведены живые примеры коллег автора. очень легко читается, как диалог с автором', 'Много примеров в каждой главе – это здорово. Но книге не хватает одного сквозного примера, который бы прорабатывался с каждой главой.', 'Процесс пользовательских историй можно и нужно алгоритмизировать. И если посмотреть «сверху» на содержание, то четко этот алгоритм уже виден в книге, включая оценку и исправление ошибок, допущенных на первых шагах создания пользовательской истории.', 'Внимательный читатель увидит, на какой именно алгоритм (давно разработанный нашим советским изобретателем) похож предлагаемый автором книги подход.', 'Автор использует очень много метафор, но к сожалению, они не запоминаются и сильно перегружают книгу.', 'И кажется, в книге только одна полезная и важная идея: больше общаться с другими людьми, больше их спрашивать, а не придумывать за них.', 'У меня сложилось представление, что книга не про разработку ПО, а про то, что нужно больше общаться. Вообще – просто больше общаться. (а я связан с разработкой ПО более 10 лет)', 'Книга полезная, есть продвинутые идеи относительно основателей. Есть смысл почитать и начинающим и опытным, не только разработчикам ПО, но и всем, кто проявляет интерес к новим методам работы над интеллектуально-емкими продуктами.']
5.0;1;0;2022;0;65 стр.;500.0;Технология. 3D-моделирование, прототипирование и макетирование. 9 класс;А. В. Гриншкун;https://www.litres.ru/book/a-v-grinshkun/tehnologiya-3d-modelirovanie-prototipirovanie-i-maketirovani-68297144/;[]
4.3;3;12;2022;3;515 стр.;749.0;Объектно-ориентированное программирование с помощью Python;Ирв Кальб;https://www.litres.ru/book/irv-kalb/obektno-orientirovannoe-programmirovanie-s-pomoschu-python-70281793/;['Книга однозначно полезная, читать интересно, добавляет знаний по ООП, только работать с ней неудобно, нет оглавления. Добавьте оглавление поставлю 5 звезд.', 'Отличная книга для всех желающих освоить объектно-ориентированное программирование в современном и востребованном языке высокого уровня Python.', 'Отличная книга про реализацию различных аспектов обьектно-ориентированного программирования на Python с отпажением различных интересных примеров']
5.0;1;12;2021;0;642 стр.;749.0;Как быть успешным в Data Science. Эффективное управление проектами и развитие профессиональной команды;Цзикэ Чонг;https://www.litres.ru/book/czike-chong/kak-byt-uspeshnym-v-data-science-effektivnoe-upravlenie-proekt-70499026/;[]
3.7;7;12;2024;2;178 стр.;410.0;Arduino®. Полный учебный курс. От игры к инженерному проекту;А. А. Салахова;https://www.litres.ru/book/a-a-salahova/arduino-r-polnyy-uchebnyy-kurs-ot-igry-k-inzhenernomu-proektu-56509900/;"['Так вышло, что в момент выхода книга меня не заинтересовала, но времена меняются, и вот я держу это прекрасно изданную книгу в руках...\nКнига, как и заявлено, является курсом, курсом, хорошо спланированным педагогами высокой квалификации. Однако, я как инженер был прежде всего приятно удивлён и порадован хорошим инженерным уровнем работы. Предмет книги находится на стыке трёх ключевых инженерных областей 21-ого века: схемотехники, программирования и робототехники. Строгость и глубина изложения, чёткость терминологии, аккуратность в технических деталях создают атмосферу профессионализма. Хотя я не первый день в деле популяризации программирования микроконтроллеров, я почерпнул для себя немало нового и интересного, например, о платформе виртуального прототипирования и языках производственной робототехники. Если говорить о заключительной части, относящейся к проектной деятельности, то здесь я встретил понятия, которые изучал не на студенческой скамье, а ""в бою"", в Кремниевой долине, относительно недавно.\nОтветственно заявляю, что подобной книги на русском языке для ""конкурирующего"" микроконтроллера микро:бит на сегодня нет.\nЧтение лёгким не назовешь, но мотивированный читатель почерпнёт многое, может быть - профессиональное вдохновение на всю жизнь. ', '- М.Н. Семионенков, автор и переводчик материалов по обучению школьников основам программирования и робототехники, автор книги ""Путешествие в Робокодию"", к.ф.-м.н.', 'Книга очень интересная советую всем! Рассмотрены графические языки программирования Snap! и ArduBlock это круто. Кроме того, вы научитесь читать, составлять и собирать действующие схемы из электронных компонентов.']"
3.3;39;0;;9;681 стр.;490.0;Алан Купер об интерфейсе. Основы проектирования взаимодействия;Алан Купер;https://www.litres.ru/book/alan-kuper/alan-kuper-ob-interfeyse-osnovy-proektirovaniya-vzaimodeystviya-24499430/;"['Отличная книга для UX дизайнеров, в которой подробно описаны принципы и шаблоны проектирования взаимодействия, а так же как провести качественное исследование, чтобы понимать пользователей. Рекомендую', 'Я долго откладывал прочтение этой книги, так как её объем сулил долгое путешествие. Сегодня оно закончилось, и я с радостью делюсь с вами впечатлением.', 'Не думаю, что найдется такой профессионал в области проектирования интерфейсов, что смог бы отнестись со скептицизмом к этому изданию. Эта книга по праву является легендарной. В мире дизайнеров интерфейсов Купер столь же популярен, как и Лебедев среди графических дизайнеров. А это своего рода настольная книга проектировщика.', 'Безусловно, есть много людей в профессиональном сообществе, кто не знает этого автора. Правда, в таком случае они вряд ли являются теми, кто испытывает постоянную жажду знаний.', 'Эта книга вполне способна на время утолить эту жажду. Те рецепты, что описали Купер, Рейман и Коронин (авторы книги) помогут вам более цельно смотреть на интерфейсы и более уверенно действовать в процессе их проектирования.', 'Книга состоит из двух частей.', 'В первой части автор описывает используемый им подход в проектировании. Значительную часть работы в этом подходе представляют собой исследования пользовательской аудитории, сбор качественной и количественной информации о ней. С использованием этой информации описываются персонажи (гипотетические пользователи продукта). Разработка персонажей — ключевой этап в методике автора. Этап, который набрал большую популярность среди разработчиков и, по вине многих из них, дискредитирует себя из-за неверного применения.', 'Персонажи применяются затем для написания сценариев использования будущего продукта, которые являются основой для дальнейшей формулировки требований.', 'С момента описания персонажей и до конца разработки Купер призывает ставить во главу угла ментальные модели и цели пользователей для создания качественного продукта. Эта мысль красной нитью проходит через всю книгу.', 'Считаю, что целеориентированный процесс будет являться форматом де-факто в тех компаниях которые хотят производить качественное ПО и объемные сервисные сайты. Безусловно его внедрение в производственный процесс это еще та задача. И это уже не рассматривается в книге. А жаль.', 'Вторая часть это историческая справка по существующим интерфейсным паттернам. Интересно и полезно.', 'Эта книга обязательна к прочтению не только проектировщикам, но и всем тем, кому не безразлична тема разработки информационных продуктов.', 'PS\nВлад Головач еще в 2009 году написал  рецензию на эту книгу.', 'Очень хорошая книга: очень основательная, подборная и по делу. Покрываются этапы проектирования от выяснения мотивов пользователей до, собственно прототипирования. Про выяснение того, насколько качественно всё было сделано (анкетирование, юзабилити-тестирование и прочие методы) — достаточно мало, почти ничего.', 'Она более практическая, нежели  Интерфейс: новые направления в проектировании компьютерных систем  Раскина, поэтому лучше читать, уже имея некоторую подготовку в области интерфейсов. Это не лучшая книга в качестве первой по проектированию интерфейсов и дизайну вообще.', 'Книгу трудно прочитать и запомнить, скорей её нужно перечитывать периодически, находя всё новые моменты. По крайней мере я планирую перечитать ещё, с одного раза всё не запомнить.', 'Ну вот я тот самый дизайнер интерфейсов, который ещё и книжки читает, поэтому конечно же я решил, что мне просто необходимо прочесть книгу на 600 страниц про проектирование интерфейсов, в частности окон в Windows.', 'Официально она отвечает на следующие вопросы:\n\n• Кем являются мои пользователи?\n• Чего пытаются достичь мои пользователи?\n• Что мои пользователи думают о своих целях сами?\n• Какого рода опыт будет для моих пользователей привлекательным и полезным?\n• Как должен себя вести мой продукт?\n• Как должен выглядеть мой продукт?\n• Как пользователи будут взаимодействовать с моим продуктом?\n• Как наиболее эффективно реализовать функции моего продукта?\n• Как начинающие пользователи будут знакомиться с моим продуктом?\n• Каким образом мой продукт сможет придать технологии привлекательный облик и сделать ее понятной и управляемой?\n• Как мой продукт может решить проблемы пользователей?\n• Как мой продукт поможет в достижении целей тем пользователям, которые редко работают с продуктом или имеют мало опыта?\n• Каким образом мой продукт сможет удовлетворить запросы опытных пользователей, которым нужна функциональная мощь и глубина проработки?', 'Так вот, я решил, что вопросы замечательные, а книгу я читать дальше не буду. Не понимаю, почему некоторые думают, что ты автоматически становишься плохим дизайнером если не хочешь читать учебник. Я такие книги не люблю неважно по работе, медицине или это ""исчерпывающая энциклопедия видов творога"". Почему? Они нудные и заставляют страдать в попытках понять, что тут имелось ввиду и где информация за которой ты пришел. То бишь, как плохой сайт, в котором нужно долго разбираться и читать инструкцию.', 'К счастью есть те, кто доносит информацию из таких вот произведений понятнее, с примерами, с практикой – такое бывает, например когда идешь учиться ux/ui. Для новичков вообще бессмысленно с неё начинать.  Также как начинать изучать основы физики с трудов Исаака Ньютона.', 'Не считаю нужным ставить исторической книге, заложившей основы текущего проектирования продуктов оценку ниже 4. Но как вы уже поняли, чтобы в 2024-м году, чтобы стать дизайнером лучше, чем ты был – я не вижу смысла её читать. Хотя тут тоже не так однозначно, вдруг вы собрались быть ведущим дизайнером в продукте, чьих аналогов не существует на рынке и сейчас самое время окунаться в истоки профессии. А я пока не дрос до такого уровня.', 'Библия для проектировщиков интерфейсов. Подробно расписаны этапы и методы создания проектировки интерфейсов, как для крупных , так и для средних проектов. Книга полезна тем, что начинающий UI/UX сможет понять суть и смысл данной профессии, иметь представление о том, как работают гуру-профессионалы в данной сфере, а практикующие специалисты смогут подчеркнуть кучу советов, и применить их в разработке и создании продукта.']"
